sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,FileName,user,FullName,id,desorb.Start.diff,nameBlank,Mixup,kBlank,Cluster,n_peaks,vial,dupe,ApproxDate,Period,SteelTube,Problem,Note,TubeMatch
2019-06-23T00:02:38Z,2019-06-23T14:58:42Z,2019-06-23T14:59:05Z,2019-06-23T14:58:42Z,Desorbed NA,15,16,16,16,0,23,GLOB_V393_6232019_16.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V393_6232019_16.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1875,FALSE,FALSE,FALSE,36,320,393,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T15:30:15Z,2019-06-23T15:30:29Z,2019-06-23T15:30:15Z,Desorbed NA,16,17,17,17,0,14,GLOB_V438_6232019_17.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V438_6232019_17.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1893,FALSE,FALSE,FALSE,16,319,438,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T16:01:34Z,2019-06-23T16:01:58Z,2019-06-23T16:01:34Z,Desorbed NA,17,18,18,18,0,24,GLOB_V439_6232019_18.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V439_6232019_18.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1879,FALSE,FALSE,FALSE,16,321,439,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T16:32:58Z,2019-06-23T16:33:24Z,2019-06-23T16:32:58Z,Desorbed NA,18,19,19,19,0,26,GLOB_V440_6232019_19.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V440_6232019_19.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1884,FALSE,FALSE,FALSE,16,307,440,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T17:04:25Z,2019-06-23T17:04:37Z,2019-06-23T17:04:25Z,Desorbed NA,19,20,20,20,0,12,GLOB_V441_6232019_20.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V441_6232019_20.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1887,FALSE,FALSE,FALSE,16,307,441,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T17:35:44Z,2019-06-23T17:36:02Z,2019-06-23T17:35:44Z,Desorbed NA,20,21,21,21,0,18,GLOB_V442_6232019_21.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V442_6232019_21.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1879,FALSE,FALSE,FALSE,16,307,442,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T18:08:14Z,2019-06-23T18:07:18Z,2019-06-23T18:07:18Z,Desorbed NA,10,22,22,22,0,56,Blank3_6232019_22.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank3_6232019_22.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1950,TRUE,FALSE,TRUE,32,330,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T18:34:40Z,2019-06-23T18:38:55Z,2019-06-23T18:34:40Z,Desorbed NA,21,23,23,23,0,255,Bakeout_T21_6232019_23.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Bakeout_T21_6232019_23.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1586,TRUE,FALSE,TRUE,32,311,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T19:05:11Z,2019-06-23T19:10:29Z,2019-06-23T19:05:11Z,Desorbed NA,22,24,24,24,0,318,Bakeout_T22_6232019_24.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Bakeout_T22_6232019_24.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1831,TRUE,FALSE,TRUE,32,331,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T19:36:25Z,2019-06-23T19:41:37Z,2019-06-23T19:36:25Z,Desorbed NA,23,25,25,25,0,312,Bakeout_T23_6232019_25.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Bakeout_T23_6232019_25.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1874,TRUE,FALSE,TRUE,32,313,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T20:07:33Z,2019-06-23T20:12:49Z,2019-06-23T20:07:33Z,Desorbed NA,24,26,26,26,0,316,Bakeout_T24_6232019_26.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Bakeout_T24_6232019_26.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1868,TRUE,FALSE,TRUE,32,321,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T00:02:38Z,2019-06-23T20:38:45Z,2019-06-23T20:44:00Z,2019-06-23T20:38:45Z,Desorbed NA,25,27,27,27,0,315,Bakeout_T25_6232019_27.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Bakeout_T25_6232019_27.qgd,b4f18eaa-4baa-4eb6-b497-38b67ace9a27,1872,TRUE,FALSE,TRUE,32,330,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T00:16:47Z,2019-06-24T00:08:43Z,2019-06-24T00:08:43Z,Desorbed NA,10,1,2,1,-1,484,Blank1_6232019_02.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank1_6232019_02.qgd,666d19c2-1a58-4377-8e28-713757f6b816,13082,TRUE,FALSE,TRUE,32,318,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T00:47:25Z,2019-06-24T00:47:37Z,2019-06-24T00:47:25Z,Desorbed NA,1,2,2,2,0,12,GLOB_V443_6232019_02.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V443_6232019_02.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1838,FALSE,FALSE,FALSE,16,306,443,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T01:18:21Z,2019-06-24T01:18:45Z,2019-06-24T01:18:21Z,Desorbed NA,2,3,3,3,0,24,GLOB_V448_6232019_03.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V448_6232019_03.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1856,FALSE,FALSE,FALSE,16,288,448,TRUE,2019-06-23,NA,NA,NA,"still has a trap, not run",NA
2019-06-23T17:10:43Z,2019-06-24T01:49:25Z,2019-06-24T01:49:48Z,2019-06-24T01:49:25Z,Desorbed NA,3,4,4,4,0,23,GLOB_V449_6232019_04.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V449_6232019_04.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1864,FALSE,FALSE,FALSE,16,297,449,TRUE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T02:20:34Z,2019-06-24T02:20:56Z,2019-06-24T02:20:34Z,Desorbed NA,4,5,5,5,0,22,GLOB_V527_6232019_05.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V527_6232019_05.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1869,FALSE,FALSE,FALSE,16,309,527,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T02:51:43Z,2019-06-24T02:52:04Z,2019-06-24T02:51:43Z,Desorbed NA,5,6,6,6,0,21,GLOB_V528_6232019_06.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V528_6232019_06.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1869,FALSE,FALSE,FALSE,27,306,528,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T03:22:50Z,2019-06-24T03:23:16Z,2019-06-24T03:22:50Z,Desorbed NA,6,7,7,7,0,26,GLOB_V536_6232019_07.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V536_6232019_07.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1867,FALSE,FALSE,FALSE,16,304,536,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T03:53:53Z,2019-06-24T03:54:15Z,2019-06-24T03:53:53Z,Desorbed NA,7,8,8,8,0,22,GLOB_V538_6232019_08.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V538_6232019_08.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1863,FALSE,FALSE,FALSE,27,300,538,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T04:24:59Z,2019-06-24T04:25:22Z,2019-06-24T04:24:59Z,Desorbed NA,8,9,9,9,0,23,GLOB_V540_6232019_09.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V540_6232019_09.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1866,FALSE,FALSE,FALSE,16,318,540,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T04:56:11Z,2019-06-24T04:56:33Z,2019-06-24T04:56:11Z,Desorbed NA,9,10,10,10,0,22,GLOB_V543_6232019_10.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V543_6232019_10.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1872,FALSE,FALSE,FALSE,16,319,543,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T05:27:29Z,2019-06-24T05:27:49Z,2019-06-24T05:27:29Z,Desorbed NA,10,11,12,11,-1,20,Blank2_6232019_12.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank2_6232019_12.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1878,TRUE,FALSE,TRUE,32,327,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T05:59:32Z,2019-06-24T05:59:01Z,2019-06-24T05:59:01Z,Desorbed NA,11,12,12,12,0,31,GLOB_V544_6232019_12.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V544_6232019_12.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1923,FALSE,FALSE,FALSE,16,306,544,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T06:29:59Z,2019-06-24T06:30:22Z,2019-06-24T06:29:59Z,Desorbed NA,12,13,13,13,0,23,GLOB_V548_6232019_13.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V548_6232019_13.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1827,FALSE,FALSE,FALSE,16,297,548,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T07:00:59Z,2019-06-24T07:01:21Z,2019-06-24T07:00:59Z,Desorbed NA,13,14,14,14,0,22,GLOB_V580_6232019_14.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V580_6232019_14.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1860,FALSE,FALSE,FALSE,16,304,580,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T07:32:09Z,2019-06-24T07:32:34Z,2019-06-24T07:32:09Z,Desorbed NA,14,15,15,15,0,25,GLOB_V581_6232019_15.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V581_6232019_15.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1870,FALSE,FALSE,FALSE,27,305,581,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T08:03:22Z,2019-06-24T08:03:37Z,2019-06-24T08:03:22Z,Desorbed NA,15,16,16,16,0,15,GLOB_V582_6232019_16.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V582_6232019_16.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1873,FALSE,FALSE,FALSE,27,303,582,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T08:34:32Z,2019-06-24T08:34:53Z,2019-06-24T08:34:32Z,Desorbed NA,16,17,17,17,0,21,GLOB_V583_6232019_17.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V583_6232019_17.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1870,FALSE,FALSE,FALSE,27,314,583,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T09:05:41Z,2019-06-24T09:05:57Z,2019-06-24T09:05:41Z,Desorbed NA,17,18,18,18,0,16,GLOB_V585_6232019_18.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V585_6232019_18.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1869,FALSE,FALSE,FALSE,27,319,585,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T09:36:41Z,2019-06-24T09:37:05Z,2019-06-24T09:36:41Z,Desorbed NA,18,19,19,19,0,24,GLOB_V586_6232019_19.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V586_6232019_19.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1860,FALSE,FALSE,FALSE,27,306,586,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T10:07:54Z,2019-06-24T10:08:16Z,2019-06-24T10:07:54Z,Desorbed NA,19,20,20,20,0,22,GLOB_V587_6232019_20.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V587_6232019_20.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1873,FALSE,FALSE,FALSE,27,308,587,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T10:39:00Z,2019-06-24T10:39:24Z,2019-06-24T10:39:00Z,Desorbed NA,20,21,21,21,0,24,GLOB_V588_6232019_21.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V588_6232019_21.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1866,FALSE,FALSE,FALSE,27,305,588,FALSE,NA,NA,NA,NA,NA,NA
2019-06-23T17:10:43Z,2019-06-24T11:11:18Z,2019-06-24T11:10:24Z,2019-06-24T11:10:24Z,Desorbed NA,10,22,23,22,-1,54,Blank3_6232019_23.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank3_6232019_23.qgd,666d19c2-1a58-4377-8e28-713757f6b816,1938,TRUE,FALSE,TRUE,32,334,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T15:51:51Z,2019-06-24T15:46:25Z,2019-06-24T15:46:25Z,Desorbed NA,10,1,1,1,0,326,Blank1_6242019_01.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank1_6242019_01.qgd,007838c9-5c0c-4d33-8641-9af10a258730,16833,TRUE,FALSE,TRUE,32,341,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T16:22:28Z,2019-06-24T16:22:38Z,2019-06-24T16:22:28Z,Desorbed NA,1,2,2,2,0,10,GLOB_V589_6242019_02.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V589_6242019_02.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1837,FALSE,FALSE,FALSE,16,302,589,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T16:53:17Z,2019-06-24T16:53:33Z,2019-06-24T16:53:17Z,Desorbed NA,2,3,3,3,0,16,GLOB_V593_6242019_03.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V593_6242019_03.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1849,FALSE,FALSE,FALSE,37,319,593,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T17:24:11Z,2019-06-24T17:24:36Z,2019-06-24T17:24:11Z,Desorbed NA,3,4,4,4,0,25,GLOB_V594_6242019_04.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V594_6242019_04.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1854,FALSE,FALSE,FALSE,37,314,594,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T17:55:19Z,2019-06-24T17:55:39Z,2019-06-24T17:55:19Z,Desorbed NA,4,5,5,5,0,20,GLOB_V598_6242019_05.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V598_6242019_05.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1868,FALSE,FALSE,FALSE,27,302,598,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T18:26:27Z,2019-06-24T18:26:51Z,2019-06-24T18:26:27Z,Desorbed NA,5,6,6,6,0,24,GLOB_V599_6242019_06.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V599_6242019_06.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1868,FALSE,FALSE,FALSE,27,309,599,FALSE,2019-06-24,night,4,NA,"had put T4 into V599 instead of V598, fixed by putting that trap into V598",FALSE
2019-06-24T08:46:51Z,2019-06-24T18:57:36Z,2019-06-24T18:57:55Z,2019-06-24T18:57:36Z,Desorbed NA,6,7,7,7,0,19,GLOB_V600_6242019_07.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V600_6242019_07.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1869,FALSE,FALSE,FALSE,27,312,600,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T19:28:49Z,2019-06-24T19:29:15Z,2019-06-24T19:28:49Z,Desorbed NA,7,8,8,8,0,26,GLOB_V606_6242019_08.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V606_6242019_08.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1873,FALSE,FALSE,FALSE,27,311,606,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T20:00:06Z,2019-06-24T20:00:28Z,2019-06-24T20:00:06Z,Desorbed NA,8,9,9,9,0,22,GLOB_V607_6242019_09.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V607_6242019_09.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1877,FALSE,FALSE,FALSE,27,305,607,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T20:31:17Z,2019-06-24T20:31:43Z,2019-06-24T20:31:17Z,Desorbed NA,9,10,10,10,0,26,GLOB_V608_6242019_10.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V608_6242019_10.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1871,FALSE,FALSE,FALSE,27,311,608,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T21:02:41Z,2019-06-24T21:03:04Z,2019-06-24T21:02:41Z,Desorbed NA,10,11,11,11,0,23,Blank2_6242019_11.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank2_6242019_11.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1884,TRUE,FALSE,TRUE,32,317,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T21:34:56Z,2019-06-24T21:34:29Z,2019-06-24T21:34:29Z,Desorbed NA,11,12,12,12,0,27,GLOB_V609_6242019_12.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V609_6242019_12.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1935,FALSE,FALSE,FALSE,16,321,609,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T22:05:29Z,2019-06-24T22:05:45Z,2019-06-24T22:05:29Z,Desorbed NA,12,13,13,13,0,16,GLOB_V610_6242019_13.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V610_6242019_13.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1833,FALSE,FALSE,FALSE,27,309,610,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T22:37:12Z,2019-06-24T22:37:39Z,2019-06-24T22:37:12Z,Desorbed NA,13,14,14,14,0,27,GLOB_V612_6242019_14.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V612_6242019_14.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1903,FALSE,FALSE,FALSE,16,316,612,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T23:09:26Z,2019-06-24T23:09:41Z,2019-06-24T23:09:26Z,Desorbed NA,14,15,15,15,0,15,GLOB_V613_6242019_15.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V613_6242019_15.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1934,FALSE,FALSE,FALSE,27,306,613,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-24T23:41:44Z,2019-06-24T23:42:05Z,2019-06-24T23:41:44Z,Desorbed NA,15,16,16,16,0,21,GLOB_V614_6242019_16.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V614_6242019_16.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1938,FALSE,FALSE,FALSE,27,303,614,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T08:46:51Z,2019-06-25T00:14:22Z,2019-06-25T00:14:46Z,2019-06-25T00:14:22Z,Desorbed NA,16,17,17,17,0,24,GLOB_V617_6242019_17.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V617_6242019_17.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1958,FALSE,TRUE,TRUE,32,330,617,TRUE,2019-06-24,NA,NA,empty,did not get put in,NA
2019-06-24T08:46:51Z,2019-06-25T00:47:09Z,2019-06-25T00:47:31Z,2019-06-25T00:47:09Z,Desorbed NA,17,18,18,18,0,22,GLOB_V643_6242019_18.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V643_6242019_18.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1967,FALSE,TRUE,TRUE,32,331,643,TRUE,2019-06-24,NA,NA,empty,did not get put in,NA
2019-06-24T08:46:51Z,2019-06-25T01:19:10Z,2019-06-25T01:19:26Z,2019-06-25T01:19:10Z,Desorbed NA,18,19,19,19,0,16,GLOB_V646_6242019_19.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V646_6242019_19.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1921,FALSE,TRUE,TRUE,32,322,646,TRUE,2019-06-24,NA,NA,empty,did not get put in,NA
2019-06-24T08:46:51Z,2019-06-25T01:50:51Z,2019-06-25T01:51:17Z,2019-06-25T01:50:51Z,Desorbed NA,19,20,20,20,0,26,GLOB_V654_6242019_20.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V654_6242019_20.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1901,FALSE,TRUE,TRUE,32,352,654,TRUE,2019-06-24,NA,NA,empty,did not get put in,NA
2019-06-24T08:46:51Z,2019-06-25T02:22:34Z,2019-06-25T02:22:50Z,2019-06-25T02:22:34Z,Desorbed NA,20,21,21,21,0,16,GLOB_V655_6242019_21.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V655_6242019_21.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1903,FALSE,TRUE,TRUE,32,323,655,TRUE,2019-06-24,NA,NA,empty,did not get put in,NA
2019-06-24T08:46:51Z,2019-06-25T02:55:10Z,2019-06-25T02:54:23Z,2019-06-25T02:54:23Z,Desorbed NA,10,22,22,22,0,47,Blank3_6242019_22.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank3_6242019_22.qgd,007838c9-5c0c-4d33-8641-9af10a258730,1956,TRUE,FALSE,TRUE,32,328,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T22:05:15Z,2019-06-25T05:09:14Z,2019-06-25T05:02:14Z,2019-06-25T05:02:14Z,Desorbed NA,10,1,2,1,-1,420,Blank1_6242019_02.qgd,Blank : RMBL,C:/GCMSsolution/Data/Project1/Powers RMBL Data/Blank1_6242019_02.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,8044,TRUE,FALSE,TRUE,32,324,NA,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T22:05:15Z,2019-06-25T05:39:52Z,2019-06-25T05:39:56Z,2019-06-25T05:39:52Z,Desorbed NA,1,2,2,2,0,4,GLOB_V448_trytwo_6242019_02.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V448_trytwo_6242019_02.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1838,FALSE,FALSE,FALSE,27,305,448,TRUE,2019-06-23,NA,NA,NA,"still has a trap, not run",NA
2019-06-24T22:05:15Z,2019-06-25T06:10:44Z,2019-06-25T06:11:00Z,2019-06-25T06:10:44Z,Desorbed NA,2,3,3,3,0,16,AMBI_V639_6242019_03.qgd,NA,C:/GCMSsolution/Data/Project1/Powers RMBL Data/AMBI_V639_6242019_03.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1852,FALSE,FALSE,FALSE,37,327,639,FALSE,NA,NA,NA,NA,NA,NA
2019-06-24T22:05:15Z,2019-06-25T06:41:37Z,2019-06-25T06:42:03Z,2019-06-25T06:41:37Z,Desorbed NA,3,4,4,4,0,26,GLOB_V663_6242019_04.qgd,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V663_6242019_04.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1853,FALSE,FALSE,FALSE,27,308,663,FALSE,NA,NA,NA,NA,NA,NA
